Name,gene,Chromosome,orf_classification,logFC,logCPM,F,PValue,FDR,model2,Label,Numeric Label,model2_2,model2_neg,model2_pos
YBL069W,AST1,2,Verified,0.103135692067253,7.7162688943227,0.597776605206557,0.450076836810525,0.53199385507368,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL071C-B,,2,Uncharacterized,0.0308218527691554,7.36835397991618,0.0382660835985885,0.847235844657798,0.879450868805761,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL071W-A,KTI11,2,Verified,-0.316453678399971,7.72191683163614,2.94711390063115,0.104248680170553,0.157949396110851,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL072C,RPS8A,2,Verified,-0.272431132703849,7.76707073283769,4.36922954203123,0.0519754730778732,0.0877600206245059,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL074C,AAR2,2,Verified,0.274439909393952,8.69142090683178,5.6355143345931,0.0296862800714002,0.0542443891164383,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL075C,SSA3,2,Verified,-2.67376139294734,6.06947360714389,28.0023776987764,6.0390614391524e-05,0.0003142931632545,-2.67376139294734,Toxic,1,-2.67376139294734,-2.67376139294734,0.0
YBL076C,ILS1,2,Verified,-1.0117066667376,5.40574539298178,6.13621919400317,0.0240812630012622,0.0452563089549948,-1.0117066667376,Toxic,1,-1.0117066667376,-1.0117066667376,0.0
YBL078C,ATG8,2,Verified,-1.17303472582161,8.10749502661133,11.3514647403087,0.0036551500099448,0.0092834701366789,-1.17303472582161,Toxic,1,-1.17303472582161,-1.17303472582161,0.0
YBL079W,NUP170,2,Verified,-2.84206622317396,2.35808766807087,24.2064351643678,0.0001306921818751,0.0005899263932366,-2.84206622317396,Toxic,1,-2.84206622317396,-2.84206622317396,0.0
YBL080C,PET112,2,Verified,0.907446729284313,8.16229199669699,48.350819044313,2.36827139742995e-06,2.48205731054785e-05,0.907446729284313,Neutral,0,0.0,0.0,0.907446729284313
YBL081W,,2,Uncharacterized,0.437707491944247,8.07155497934276,3.24460998618655,0.0894766777673522,0.138796928867424,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL082C,ALG3,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBL084C,CDC27,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBL085W,BOI1,2,Verified,0.0688976300408146,7.99420839790477,0.123570125010518,0.729526373275761,0.784043077737905,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL086C,,2,Uncharacterized,-0.244947909032095,6.44640637952205,0.414881381336551,0.528123545826268,0.606477391793943,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL087C,RPL23A,2,Verified,-0.576578284425504,7.87600270563296,3.46107093375887,0.0802719554987828,0.126106080330445,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL088C,TEL1,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBL089W,AVT5,2,Verified,0.179574259776495,8.26186638558133,3.12174697085762,0.0952550203822839,0.146021398091067,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL090W,MRP21,2,Verified,0.0151888140032701,8.17269820302128,0.0229087005059313,0.881481666630718,0.906945366321247,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL091C,MAP2,2,Verified,0.323905944210512,7.7863928148935,4.11876842571226,0.0584140139862762,0.0966991611341443,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL091C-A,SCS22,2,Verified,-0.791210435268538,7.6478174066805,12.2411739219763,0.0027619737549108,0.0072869434887955,-0.791210435268538,Toxic,1,-0.791210435268538,-0.791210435268538,0.0
YBL092W,RPL32,2,Verified,0.615295291398715,8.91726384060553,22.3638721335577,0.0001954045003897,0.0008203030545827,0.615295291398715,Neutral,0,0.0,0.0,0.615295291398715
YBL093C,ROX3,2,Verified,-0.408855805295457,7.65690627969624,5.5092349931546,0.0313268325014165,0.0568094786690364,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL095W,MRX3,2,Uncharacterized,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YBL097W,BRN1,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBL098W,BNA4,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBL099W,ATP1,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBL100W-C,,2,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBL101C,ECM21,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBL102W,SFT2,2,Verified,0.0555733989016956,7.9329122318862,0.168300591983015,0.686765756985318,0.747247037254431,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL103C,RTG3,2,Verified,0.247979412216664,7.02581725385625,1.50337357856679,0.236916488769518,0.313436527074938,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBL104C,SEA4,2,Verified,-0.986742039287661,7.63082837814542,31.3427625571233,3.23268861747252e-05,0.0001928655979529,-0.986742039287661,Toxic,1,-0.986742039287661,-0.986742039287661,0.0
YBL105C,PKC1,2,Verified,-3.46569671569941,4.60586015928515,36.3726620693651,1.36659452264577e-05,9.79607614582083e-05,-3.46569671569941,Toxic,1,-3.46569671569941,-3.46569671569941,0.0
YBL106C,SRO77,2,Verified,-1.70123040173054,4.52093840035735,8.16804567061272,0.0109131742226526,0.0235350810222673,-1.70123040173054,Toxic,1,-1.70123040173054,-1.70123040173054,0.0
YBL107C,MIX23,2,Verified,0.347288464339748,8.73451220413988,6.65948561501363,0.0194765204669991,0.0378166340754042,0.347288464339748,Neutral,0,0.0,0.0,0.347288464339748
YBL108C-A,PAU9,12,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR001C,NTH2,2,Verified,1.02978244073316,8.00972530449372,17.6372987095976,0.0006056224125165,0.0020744046421209,1.02978244073316,Neutral,0,0.0,0.0,1.02978244073316
YBR002C,RER2,2,Verified,1.07189418991434,8.71402192902074,26.0093914560042,8.97689649080598e-05,0.0004321612576724,1.07189418991434,Neutral,0,0.0,0.0,1.07189418991434
YBR003W,COQ1,2,Verified,0.125033898338686,7.74492832759699,0.905926081010748,0.354574956787498,0.438672246402769,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR004C,GPI18,2,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YBR005W,RCR1,2,Verified,0.205728213681712,7.01575741639026,1.29623782681187,0.270739330155453,0.34978017114948,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR006W,UGA2,2,Verified,1.4126290103143,4.6271610338489,11.5101894172543,0.0034743906297983,0.008893737721084,1.4126290103143,Neutral,0,0.0,0.0,1.4126290103143
YBR007C,DSF2,2,Verified,0.917085034791156,8.31737194242734,35.5104348582199,1.57425244359726e-05,0.0001094057452798,0.917085034791156,Neutral,0,0.0,0.0,0.917085034791156
YBR008C,FLR1,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR009C,HHF1,2,Verified,-0.228756581315266,7.30767862159358,1.32441215260701,0.265779735334503,0.344364821859121,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR010W,HHT1,2,Verified,-0.153399572483504,8.0517026472519,1.25344971370959,0.278510374732924,0.357670084058423,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR011C,IPP1,2,Verified,0.937519458964415,8.19869560393217,17.860041460765,0.0005720991274716,0.0019759090319268,0.937519458964415,Neutral,0,0.0,0.0,0.937519458964415
YBR014C,GRX7,2,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YBR015C,MNN2,2,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YBR016W,,2,Verified,-1.0085730082989,5.74969758186956,1.36866991133222,0.258229500955686,0.336170272660471,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR017C,KAP104,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR018C,GAL7,2,Verified,0.314788249066352,6.14387641553937,0.588145112703869,0.453688174646567,0.535119347579542,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR019C,GAL10,2,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YBR020W,GAL1,2,Verified,0.462182958683883,8.20954633543235,9.13859538014251,0.0076885766343248,0.0175173517620625,0.462182958683883,Neutral,0,0.0,0.0,0.462182958683883
YBR021W,FUR4,2,Verified,-0.782112511196531,7.60382552731068,7.93858800618061,0.011884119472898,0.0252233243374962,-0.782112511196531,Toxic,1,-0.782112511196531,-0.782112511196531,0.0
YBR022W,POA1,2,Verified,0.124572063547992,7.47469881034474,0.638127171538337,0.435441712292035,0.518533720207612,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR023C,CHS3,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR024W,SCO2,2,Verified,0.561927104924454,8.01076111360402,21.556889233922,0.0002345257188195,0.0009420288564743,0.561927104924454,Neutral,0,0.0,0.0,0.561927104924454
YBR025C,OLA1,2,Verified,0.259391657172553,7.10884538641787,0.595247064826598,0.45102073594362,0.532695216364498,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR026C,ETR1,2,Verified,0.514405333582116,7.62897900955831,7.54951625325473,0.0137630533595081,0.0284948956702985,0.514405333582116,Neutral,0,0.0,0.0,0.514405333582116
YBR027C,,2,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR028C,YPK3,2,Verified,0.249616161970623,8.18339936241834,0.797013178921415,0.384488587741593,0.468059671966334,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR029C,CDS1,2,Verified,1.37046050691409,8.68849881697152,124.679397933693,3.1052131554645405e-09,1.93926942133738e-07,1.37046050691409,Neutral,0,0.0,0.0,1.37046050691409
YBR030W,RKM3,2,Verified,0.370332787831726,8.70973053871237,6.78957581214093,0.018493360810879,0.0363253907526055,0.370332787831726,Neutral,0,0.0,0.0,0.370332787831726
YBR032W,,2,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR033W,EDS1,2,Uncharacterized,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR034C,HMT1,2,Verified,0.625648211133721,6.00918874552343,1.25504765741374,0.278214829037259,0.357471480153834,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR035C,PDX3,2,Verified,-1.79660083614717,7.11473752014037,56.2503274851947,8.85378098770177e-07,1.16998224704152e-05,-1.79660083614717,Toxic,1,-1.79660083614717,-1.79660083614717,0.0
YBR036C,CSG2,2,Verified,-0.305135213781111,7.82154097503753,1.9468767583877,0.18093897348481,0.248838380156133,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR037C,SCO1,2,Verified,0.308897006375203,8.13354490552425,2.95812855871619,0.103652393356575,0.157150402830936,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR038W,CHS2,2,Verified,0.909393125015019,7.68719965016045,24.4979407518477,0.0001228490133381,0.0005583934713945,0.909393125015019,Neutral,0,0.0,0.0,0.909393125015019
YBR039W,ATP3,2,Verified,0.275598079701017,8.05749233882004,6.54838227469986,0.0203635198288835,0.0390893839578442,0.275598079701017,Neutral,0,0.0,0.0,0.275598079701017
YBR040W,FIG1,2,Verified,-0.480963048479002,8.91808240508224,26.6281441459021,7.92131010230022e-05,0.0003887325377436,-0.480963048479002,Toxic,1,-0.480963048479002,-0.480963048479002,0.0
YBR041W,FAT1,2,Verified,-0.313055773604677,8.25587695641039,3.86497717063167,0.0659043339076947,0.107211661691212,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR042C,CST26,2,Verified,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YBR043C,QDR3,2,Verified,1.02318886034643,9.15794225707854,21.8781440869503,0.0002179865953613,0.0008918445769531,1.02318886034643,Neutral,0,0.0,0.0,1.02318886034643
YBR044C,TCM62,2,Verified,0.913908209627031,8.70396866843976,9.44957970841193,0.0068952413356396,0.0159489625820299,0.913908209627031,Neutral,0,0.0,0.0,0.913908209627031
YBR045C,GIP1,2,Verified,-3.19135724352943,7.1196372362843,137.325493576041,1.4968972784556e-09,1.21863476651412e-07,-3.19135724352943,Toxic,1,-3.19135724352943,-3.19135724352943,0.0
YBR046C,ZTA1,2,Verified,0.445094751110195,8.22532294313806,10.8457102258353,0.0043057604160215,0.0106247459578586,0.445094751110195,Neutral,0,0.0,0.0,0.445094751110195
YBR047W,FMP23,2,Uncharacterized,0.894288400215964,9.09270806595885,28.594374467757,5.38725479038833e-05,0.0002869216657637,0.894288400215964,Neutral,0,0.0,0.0,0.894288400215964
YBR048W,RPS11B,2,Verified,-0.510948331892676,7.68631540137135,6.82596261246902,0.0182285681210128,0.0358980743255712,-0.510948331892676,Toxic,1,-0.510948331892676,-0.510948331892676,0.0
YBR049C,REB1,2,Verified,-1.60223969874677,7.75671564970412,32.8549287656648,2.47206623109128e-05,0.0001574043288763,-1.60223969874677,Toxic,1,-1.60223969874677,-1.60223969874677,0.0
YBR050C,REG2,2,Verified,0.505694119229239,8.10107868078726,10.8633894317202,0.0042809265132629,0.0105724506901223,0.505694119229239,Neutral,0,0.0,0.0,0.505694119229239
YBR052C,RFS1,2,Verified,-0.0337457969387927,8.01849261614037,0.0136773721046455,0.908274102899001,0.929268769101559,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR053C,,2,Uncharacterized,0.471778255998688,8.19346043419756,5.78958709026836,0.0278162827692414,0.0512381548060491,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR054W,YRO2,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR055C,PRP6,2,Verified,0.296499319445084,9.10136047166649,5.54011782546979,0.0309162208103669,0.0562662876943962,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR056W,MRX18,2,Verified,1.12354277496898,8.64449952235529,13.6882528879741,0.0017865070148279,0.0050682548105792,1.12354277496898,Neutral,0,0.0,0.0,1.12354277496898
YBR056W-A,MNC1,2,Uncharacterized,-0.700622307007394,5.58674790863982,0.854817047706228,0.368170346632824,0.451570785660222,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR057C,MUM2,2,Verified,-0.350893161213649,6.68321779052191,0.773931178725109,0.39130679868994,0.474459493411553,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR058C,UBP14,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR058C-A,TSC3,2,Verified,1.19712952283076,6.82900273228535,22.252100953747,0.0002003587694175,0.0008372462234413,1.19712952283076,Neutral,0,0.0,0.0,1.19712952283076
YBR059C,AKL1,2,Verified,-0.610899466964636,6.68276094647663,2.27538494082605,0.149857117779185,0.213054327041122,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR060C,ORC2,2,Verified,-0.592527787138244,8.07531031219341,8.14165170495954,0.011020151927776,0.0237545497109839,-0.592527787138244,Toxic,1,-0.592527787138244,-0.592527787138244,0.0
YBR061C,TRM7,2,Verified,0.199573445096482,8.12148253095584,1.36028254337752,0.259638364200566,0.337618739985848,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR062C,,2,Uncharacterized,,,,,,-3.188207311461686,Neutral,0,-3.188207311461686,-3.188207311461686,0.0
YBR063C,,2,Uncharacterized,-0.350722068816462,8.03925668891518,3.11478233813807,0.0955956037916108,0.146445012663291,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR065C,ECM2,2,Verified,-0.153840364767457,8.2286155774162,0.789573584526896,0.386666586672404,0.470083458303865,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR066C,NRG2,2,Verified,0.753471251367131,8.38283611364274,39.6081599730158,8.20181855054995e-06,6.58311457252768e-05,0.753471251367131,Neutral,0,0.0,0.0,0.753471251367131
YBR067C,TIP1,2,Verified,0.0944851138303712,8.42845747929347,0.504524865768054,0.487177930817042,0.56688213032029,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR068C,BAP2,2,Verified,0.116124772433983,5.84270358054995,0.100987178366982,0.75452998544726,0.804279215256969,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR069C,TAT1,2,Verified,0.160448956668164,8.0858815951225,1.45730341128926,0.243937816194568,0.320585904880667,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR070C,ALG14,2,Verified,0.853142221844944,7.28458066423425,29.5095077506613,4.52897467768478e-05,0.0002502738855219,0.853142221844944,Neutral,0,0.0,0.0,0.853142221844944
YBR071W,,2,Verified,0.0924631918331816,7.48620704423313,0.36088933578537,0.555961869027157,0.632911972693999,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR072W,HSP26,2,Verified,0.367863706019496,8.37930031001211,4.49810025351399,0.0489853190861977,0.0834856335379347,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR074W,PFF1,2,Verified,,,,,,-0.3336830189782268,Neutral,0,-0.3336830189782268,-0.3336830189782268,0.0
YBR076W,ECM8,2,Verified,-0.0166438471383656,7.94840354796905,0.0075184074635054,0.931919178565438,0.948352574794605,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR077C,SLM4,2,Verified,-0.0962837709260306,8.07867399845236,0.668674867373504,0.42486106025525,0.507983628036634,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR078W,ECM33,2,Verified,0.476900027120392,8.19087217602029,3.77057500303504,0.0689724349824593,0.111229335367892,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR079C,RPG1,2,Verified,-0.389874143446259,5.56414436608621,0.559072834568536,0.464882764792111,0.545674697396301,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR080C,SEC18,2,Verified,-0.056238523825157,8.09903260783395,0.126754913479058,0.726213656327697,0.781403837431667,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR081C,SPT7,2,Verified,-0.541507000360126,9.58429494390975,19.7794018088356,0.0003557810329917,0.0013371852674436,-0.541507000360126,Toxic,1,-0.541507000360126,-0.541507000360126,0.0
YBR082C,UBC4,2,Verified,1.22574097650313,8.35204009832175,70.964875991585,1.83506106357033e-07,3.62724794009138e-06,1.22574097650313,Neutral,0,0.0,0.0,1.22574097650313
YBR083W,TEC1,2,Verified,0.227144104342202,7.63551482565896,3.46430725064151,0.080143042299458,0.125946959615039,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR084C-A,RPL19A,2,Verified,-0.0028100181981167,7.13259033695935,0.0001100939958746,0.991750812733112,0.993712517637419,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR084W,MIS1,2,Verified,0.451845419203097,8.16788651089182,7.17914423852837,0.0158707507436061,0.0320758824940413,0.451845419203097,Neutral,0,0.0,0.0,0.451845419203097
YBR085C-A,,2,Verified,0.580952511700797,8.12580527039865,9.61536220930514,0.0065103913218412,0.0151665171365733,0.580952511700797,Neutral,0,0.0,0.0,0.580952511700797
YBR085W,AAC3,2,Verified,-0.350470417675976,7.55647039311823,2.64970821801809,0.12201428098959,0.179787688116205,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
YBR086C,IST2,2,Verified,-0.951528531907579,7.43464737476264,2.93882668281727,0.104700009902629,0.158422617041516,-0.251109961379565,Neutral,0,-0.251109961379565,-0.251109961379565,0.0
