Gene,Systematic name,logFC,FDR,geneLen,GC_content,median_IUPRED,%AA_A,%AA_C,%AA_D,%AA_E,%AA_F,%AA_G,%AA_H,%AA_I,%AA_K,%AA_L,%AA_M,%AA_N,%AA_P,%AA_Q,%AA_R,%AA_S,%AA_T,%AA_V,%AA_W,%AA_Y,%Helical,%Proteinturn,%Beta-sheet,Acidic AA%,Basic AA%,Polar AA%,Hydrophobic AA%,Charged AA%,number of physical interaction,number of positive genetic interaction,number of negative genetic interaction,"number of ppi, all","number of ppi, score >= 0.25","number of ppi, score > 0.5","number of ppi, score > 0.8","number of ppi, score >= 0.95",RNAseq Eupl,rna logFC,rna FC - other,Imputed log2(MS),Ribo_profilling_init_rate,Ribo_profilling_trans_rate,IDR ratio,Number of complexe,Intron status,aliphaticIndex,aromaticityScore,cai,codonBias,gravyScore,instabilityIndex,pI,5'-UTR_length,3'-UTR_length,protein half-life (hr),mRNA half-life (min),Ubiquitilation number,Phosphorylation number,is in complex,is essential,variants_impact_HIGH,variants_impact_LOW,variants_impact_MODERATE,variants_impact_MODIFIER,variants_effect_conservative_inframe_deletion,variants_effect_conservative_inframe_insertion,variants_effect_disruptive_inframe_deletion,variants_effect_disruptive_inframe_insertion,variants_effect_downstream_gene_variant,variants_effect_frameshift_variant,variants_effect_intron_variant,variants_effect_missense_variant,variants_effect_splice_region_variant,variants_effect_start_lost,variants_effect_stop_gained,variants_effect_stop_lost,variants_effect_stop_retained_variant,variants_effect_synonymous_variant,variants_effect_upstream_gene_variant,alpha IDRratio,A3D mean score,A3D ratio,A3D mean +score,has disordered region,has transmembrane domain,flDPnn_disorder,PSIPRED_helix,PSIPRED_strand,PSIPRED_coil,MMseq2_low_conservation,MMseq2_high_conservation,MMseq2_median,SignalP,DFLpred_linker,ASAquick_buried,DisoRDPbind_RNA,DisoRDPbind_DNA,DisoRDPbind_PRO,MoRFchibi_morf,DRNApred_RNA,DRNApred_DNA,SCRIBER_PRO,PTM_content,haploinsufficient,Label,Numeric Label,rank,mitotic_cell_cycle,cellular_morphology,regulation of mitotic cell cycle (GO:0007346),prion_inheritance,regulation of cell cycle process (GO:0010564),prions,Prion-like,Sphingolipid Metabolism_WP370,number of genetic interaction,IDR ratio mean,Phosphorylation number norm_geneLen,Ubiquitilation number norm_geneLen,variants_impact_MODERATE norm_geneLen,variants_effect_missense_variant norm_geneLen,variants_impact_LOW norm_geneLen,variants_effect_synonymous_variant norm_geneLen
SPG3,YDR504C,-0.166214479277634,0.314508744393495,384.0,26.3021,0.00055,0.0078,0.0469,0.0078,0.0312,0.1953,0.0234,0.0156,0.0938,0.0547,0.1094,0.0156,0.0547,0.0234,0.0,0.0391,0.0469,0.0703,0.0703,0.0078,0.0781,0.5547,0.1484,0.1641,0.039,0.1094,0.2969,0.5781000000000001,0.1484,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.249106584114469,0.56228749656196,0.3635523775427869,23.65833041535442,,,0.0,0.0,0.0,90.67,0.28,0.21,0.09,0.84,33.76,9.18,,206.0,,46.0,,,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.1181102362204724,1.1807007874015747,0.5905511811023622,1.710110236220472,0.0,1.0,0.039,0.685,0.134,0.181,0.1,0.16,2.92,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.26,0.008,0.024,0,Neutral,0,-0.0835007150557837,0,0,0,0,0,0,0,0,0.0,0.0590551181102362,,,0.0,0.0,0.0,0.0
GMC1,YDR506C,-2.74036821127335,9.25220424150527e-05,1827.0,40.1204,0.1671,0.0443,0.0115,0.0673,0.0575,0.0394,0.069,0.0361,0.0722,0.0722,0.0837,0.0312,0.0509,0.0361,0.0279,0.0312,0.0591,0.0722,0.069,0.0213,0.046,0.3317,0.2151,0.2167,0.1248,0.1394999999999999,0.2676,0.4071,0.2643,0.0,0.0,0.0,13.0,6.0,3.0,0.0,0.0,1.801814406597305,1.73476172873128,1.3898077923061107,22.584054768407142,0.15,0.097,0.0098522167487684,0.0,0.0,80.73,0.11,0.14,0.07,-0.3,30.16,6.36,,3.0,,,,,0.0,0.0,0.0,3.0,2.0,39.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0625,-0.5750601973684211,0.1332236842105263,0.2105613486842104,0.0,0.0,0.043,0.252,0.317,0.431,0.22,0.08,2.095,1.0,0.02,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0,Toxic,1,-11.053973395264403,0,0,0,0,0,0,0,0,0.0,0.0361761083743842,,,1.5198569082805538,1.5198569082805538,2.27978536242083,2.27978536242083
GNP1,YDR508C,-0.269403342166079,0.458357373614287,1992.0,41.0643,0.02225,0.0813,0.0196,0.0392,0.0527,0.0572,0.0798,0.0151,0.0753,0.0542,0.0858,0.0286,0.0437,0.0361,0.0316,0.0407,0.0828,0.0407,0.0753,0.0196,0.0392,0.3524,0.2425,0.2485,0.0919,0.11,0.2576,0.4623,0.2019,14.0,7.0,82.0,27.0,13.0,2.0,0.0,0.0,8.508254076848726,1.27684732022935,1.3883243541391048,30.711041710586706,0.203,0.109,0.2228915662650602,0.0,0.0,88.9,0.12,0.2,0.23,0.11,37.61,7.8,130,211.0,2.8,15.0,29.0,74.0,0.0,0.0,0.0,6.0,4.0,33.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.1523378582202111,-0.4436779788838613,0.2624434389140271,0.3202826546003017,1.0,1.0,0.207,0.603,0.032,0.365,0.09,0.08,2.37,0.0,0.002,0.54,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.056,0,Neutral,0,-0.0912727148360328,0,0,0,0,0,0,0,0,89.0,0.18761471224263565,51.57671041308089,20.212494621342515,2.787930292598967,2.787930292598967,4.181895438898451,4.181895438898451
SMT3,YDR510W,0.783852329265109,7.12524901094025e-05,306.0,43.1373,0.51755,0.0588,0.0,0.0882,0.1176,0.0392,0.049,0.0196,0.0784,0.0882,0.0588,0.0392,0.0294,0.049,0.049,0.0588,0.0588,0.049,0.0392,0.0,0.0196,0.2353,0.1863,0.2745,0.2057999999999999,0.1666,0.2058,0.3332,0.3724,181.0,13.0,148.0,321.0,236.0,25.0,10.0,6.0,6.009002676694565,0.577975278656606,0.6443394306920752,29.60266729684228,0.419,0.21,0.5490196078431373,0.0,0.0,66.9,0.06,0.31,0.39,-0.85,54.38,4.66,69,133.0,9.6,27.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.1683168316831683,-1.6157495049504953,0.0792079207920792,0.045049504950495,0.0,0.0,1.0,0.366,0.168,0.466,0.1,0.08,2.57,0.0,0.0,0.139,0.0,0.0,0.079,0.416,0.584,0.0,0.0,0.089,0,Neutral,0,3.2507923434544863,0,0,0,0,0,0,0,0,161.0,0.3586682197631528,68.05829831932773,4.537219887955183,0.0,0.0,9.074439775910365,9.074439775910365
SDH7,YDR511W,0.0513928404102202,0.884300322221452,402.0,42.5373,0.346,0.0224,0.0,0.0597,0.0672,0.0224,0.0299,0.0448,0.0448,0.0896,0.1418,0.0299,0.0672,0.0448,0.0672,0.0597,0.0672,0.0373,0.0448,0.0149,0.0373,0.306,0.209,0.2612,0.1269,0.1941,0.2761999999999999,0.3583,0.321,2.0,1.0,13.0,9.0,7.0,0.0,0.0,0.0,4.466674107302385,0.694197987359875,0.7165632307589862,25.97946318922592,0.169,0.1,0.1716417910447761,0.0,0.0,82.17,0.08,0.14,0.11,-0.82,52.94,9.64,5,84.0,5.6,46.0,,,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.112781954887218,-1.2874375939849625,0.1954887218045112,0.1765593984962406,0.0,0.0,0.383,0.632,0.0,0.368,0.04,0.11,2.3,0.0,0.0,0.09,0.0,0.0,0.098,0.0,0.0,0.09,0.0,0.068,0,Neutral,0,0.0027443888166134,0,0,0,0,0,0,0,0,14.0,0.14221187296599705,,,0.0,0.0,0.0,0.0
EMI1,YDR512C,1.05661057585776,0.0009083114180027,564.0,41.3121,0.2503,0.0426,0.0266,0.0372,0.0745,0.0479,0.0798,0.0106,0.0745,0.0904,0.0266,0.0266,0.0426,0.0213,0.0532,0.0426,0.117,0.0638,0.0585,0.016,0.0426,0.266,0.2606,0.1702,0.1117,0.1436,0.3458,0.3353,0.2553,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,3.238553054113645,0.796731026796567,0.4240618386252156,24.44647542367256,0.069,0.058,0.0,0.0,0.0,57.49,0.11,0.08,-0.17,-0.57,43.64,8.69,,34.0,,41.0,,1.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.3582887700534759,-0.6807272727272727,0.3101604278074866,0.4473106951871656,0.0,0.0,0.123,0.241,0.332,0.427,0.05,0.13,2.58,0.0,0.016,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0,Neutral,0,3.2139613075361826,0,0,0,0,0,0,0,0,0.0,0.17914438502673796,2.4616831306990883,,0.0,0.0,0.0,0.0
GRX2,YDR513W,0.606442179064746,0.0001658205454465,432.0,38.4259,0.15685,0.0625,0.0139,0.0347,0.0764,0.0486,0.0486,0.0139,0.0903,0.0972,0.1042,0.0208,0.0556,0.0347,0.0417,0.0139,0.0694,0.0694,0.0764,0.0,0.0208,0.3403,0.2083,0.2639,0.1111,0.1249999999999999,0.2708,0.4236,0.2360999999999999,8.0,1.0,33.0,22.0,12.0,0.0,0.0,0.0,5.92715003400326,1.14834899041908,0.9899656659646108,30.480871938800508,0.225,0.148,0.0,0.0,0.0,101.87,0.07,0.21,0.24,0.02,31.89,7.41,,102.0,7.6,55.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0069930069930069,-0.6773314685314685,0.1678321678321678,0.3578811188811189,0.0,0.0,0.0,0.552,0.119,0.329,0.12,0.08,2.3,0.0,0.0,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0,Neutral,0,2.2925707631251897,0,0,0,0,0,0,0,0,34.0,0.00349650349650345,51.4218253968254,12.85545634920635,0.0,0.0,0.0,0.0
YDR514C,YDR514C,-0.0068288732229128,0.975124618851826,1452.0,39.1873,0.2064,0.0579,0.0207,0.0558,0.0723,0.0413,0.0496,0.0269,0.0599,0.1012,0.0971,0.0269,0.0517,0.0372,0.0269,0.0496,0.0723,0.0413,0.0558,0.0124,0.0413,0.3079,0.2107,0.2541,0.1281,0.1777,0.2542,0.3926,0.3057999999999999,0.0,0.0,0.0,22.0,17.0,0.0,0.0,0.0,3.857955566247425,0.357017225119453,0.4633122231750479,27.01051992138981,0.106,0.087,0.0557851239669421,0.0,0.0,78.0,0.1,0.11,-0.05,-0.46,36.5,9.05,62,71.0,,12.0,,,0.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0993788819875776,-1.049372463768116,0.1055900621118012,0.0997728778467909,0.0,0.0,0.12,0.58,0.07,0.35,0.25,0.05,1.9,0.0,0.021,0.393,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.033,0,Neutral,0,-7.470704569813987e-05,0,0,0,0,0,0,0,0,0.0,0.07758200297725985,,,0.9561909681227864,0.9561909681227864,0.9561909681227864,0.9561909681227864
SLF1,YDR515W,-1.57052270127949,0.0015278160677622,1344.0,34.5238,0.5807,0.0446,0.0,0.0446,0.0603,0.0357,0.0446,0.0112,0.0625,0.0915,0.0558,0.0201,0.1451,0.0469,0.0513,0.0379,0.1228,0.0491,0.0156,0.0089,0.0491,0.2277,0.3594,0.1808,0.1049,0.1406,0.4174,0.2923,0.2455,6.0,2.0,9.0,524.0,520.0,6.0,0.0,0.0,3.0208141800967,0.330484243884037,0.3916946280965228,28.001456879818367,0.05,0.042,0.5669642857142857,0.0,0.0,52.64,0.09,0.16,0.05,-1.14,47.28,9.74,87,97.0,10.5,23.0,,17.0,0.0,0.0,0.0,3.0,4.0,33.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.5615212527964206,-1.060472706935123,0.174496644295302,0.1756190156599553,1.0,0.0,0.485,0.378,0.058,0.564,0.19,0.04,2.21,0.0,0.0,0.262,0.0,0.016,0.031,0.0,0.0,0.0,0.0,0.096,0,Toxic,1,-4.422480304868254,0,0,0,0,0,0,0,0,11.0,0.5642427692553531,17.561471619897958,,4.132110969387755,4.132110969387755,3.099083227040816,3.099083227040816
EMI2,YDR516C,0.828382228598814,2.99326791920684e-05,1503.0,44.0452,0.2002,0.0539,0.018,0.0519,0.0778,0.0379,0.0758,0.0259,0.0639,0.0559,0.1198,0.02,0.0419,0.0359,0.0279,0.0559,0.0719,0.0679,0.0559,0.004,0.0359,0.3174,0.2255,0.2715,0.1296999999999999,0.1377,0.2634999999999999,0.3913,0.2673999999999999,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,5.5326381744228605,-0.145065030027243,-0.3355429213149478,28.8367449495621,0.256,0.145,0.0,0.0,0.0,90.44,0.08,0.18,0.22,-0.23,44.62,6.21,98,93.0,10.5,62.0,1.0,11.0,0.0,0.0,0.0,3.0,1.0,44.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.01,-0.8740666,0.046,0.0233636,0.0,0.0,0.006,0.44,0.166,0.394,0.13,0.05,2.3,0.0,0.012,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0,Neutral,0,3.747480597110558,0,0,0,0,0,0,0,0,0.0,0.005,10.161199030510408,0.9237453664100371,0.9237453664100371,0.9237453664100371,2.771236099230111,2.771236099230111
GRH1,YDR517W,0.18742342909293,0.332571239959575,1119.0,47.5424,0.2715,0.059,0.0134,0.0804,0.0429,0.0483,0.0617,0.0241,0.0563,0.0456,0.0724,0.008,0.0483,0.0724,0.0643,0.0402,0.0912,0.0509,0.0804,0.008,0.0295,0.2949,0.2735,0.1823,0.1232999999999999,0.1099,0.2976,0.3619,0.2332,8.0,6.0,40.0,27.0,20.0,13.0,2.0,0.0,6.52825861911261,0.972639939253346,0.8337722553295319,27.37978126598641,0.338,0.131,0.2439678284182305,1.0,0.0,76.32,0.09,0.13,0.12,-0.4,50.5,4.88,145,107.0,12.5,24.0,,24.0,1.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.2473118279569892,-0.8405819892473119,0.1989247311827957,0.1529056451612903,1.0,0.0,0.263,0.309,0.159,0.532,0.16,0.05,2.2,0.0,0.03,0.344,0.0,0.0,0.081,0.019,0.0,0.0,0.0,0.059,0,Neutral,0,0.0896100109655121,0,0,0,0,0,0,0,0,46.0,0.24563982818760985,29.77778628877825,,0.0,0.0,1.2407410953657603,1.2407410953657603
EUG1,YDR518W,-2.18025415338366,2.31788495382295e-06,1554.0,38.2883,0.1229,0.056,0.0097,0.0656,0.083,0.0521,0.0347,0.029,0.0811,0.0579,0.1042,0.0135,0.0521,0.0521,0.0386,0.027,0.0637,0.056,0.0714,0.0058,0.0444,0.3591,0.2027,0.2568,0.1486,0.1139,0.2645,0.4285,0.2625,56.0,27.0,106.0,22.0,8.0,0.0,0.0,0.0,5.545274378917394,1.52115843960032,1.8712090014506904,28.95420455351028,0.225,0.132,0.025096525096525,0.0,0.0,93.41,0.1,0.2,0.16,-0.17,35.81,4.53,19,51.0,19.7,33.0,,,0.0,0.0,0.0,5.0,3.0,46.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0618955512572533,-0.891447001934236,0.1179883945841392,0.1260955512572533,0.0,0.0,0.112,0.431,0.17,0.399,0.16,0.05,2.26,1.0,0.004,0.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0,Toxic,1,-12.285531840548042,0,0,0,0,0,0,0,0,133.0,0.04349603817688915,,,2.680288196359625,2.680288196359625,4.467146993932708,4.467146993932708
FPR2,YDR519W,0.16079862845641,0.445489302974462,408.0,41.6667,0.0967,0.0588,0.0147,0.0588,0.0515,0.0515,0.1103,0.0074,0.0809,0.0588,0.0882,0.0294,0.0074,0.0515,0.0147,0.0368,0.0956,0.0294,0.1103,0.0074,0.0294,0.3676,0.2647,0.2279,0.1103,0.103,0.1911999999999999,0.4558999999999999,0.2133,6.0,1.0,3.0,66.0,47.0,20.0,0.0,0.0,5.53351088152654,0.995958363591235,0.8854202862111227,29.531747865939707,0.263,0.151,0.0,0.0,0.0,103.77,0.09,0.19,0.21,0.36,37.51,5.14,47,227.0,5.0,23.0,,1.0,0.0,0.0,0.0,2.0,1.0,44.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,-0.0951488888888889,0.2666666666666666,0.4303414814814814,0.0,0.0,0.03,0.148,0.333,0.519,0.08,0.07,2.38,1.0,0.0,0.133,0.0,0.0,0.0,0.0,0.511,0.0,0.0,0.022,0,Neutral,0,0.056466483695838,0,0,0,0,0,0,0,0,4.0,0.0,3.4029149159663867,,3.4029149159663867,3.4029149159663867,6.8058298319327735,6.8058298319327735
URC2,YDR520C,-0.646086148039968,0.16010474336883,2319.0,36.395,0.1092,0.0505,0.0207,0.0647,0.0556,0.066,0.0414,0.0272,0.066,0.0776,0.1022,0.0194,0.0815,0.031,0.0259,0.0479,0.0867,0.0569,0.0349,0.0065,0.0362,0.3118,0.2406,0.2277,0.1202999999999999,0.1527,0.3079,0.3817,0.2729999999999999,2.0,0.0,21.0,57.0,7.0,0.0,0.0,0.0,3.608450099856195,1.2076937958285,1.2194799674404857,23.641708128494848,0.025,0.023,0.1630012936610608,0.0,0.0,76.6,0.11,0.12,-0.07,-0.43,38.12,8.03,88,156.0,,33.0,,13.0,0.0,0.0,0.0,6.0,2.0,42.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.3095854922279792,-0.9786402849740932,0.13860103626943,0.0935279792746113,1.0,0.0,0.18,0.512,0.085,0.403,0.16,0.07,2.19,0.0,0.009,0.403,0.0,0.001,0.0,0.0,0.0,0.02,0.0,0.049,0,Neutral,0,-0.5140234265908826,0,0,0,0,0,0,0,0,21.0,0.23629339294452,7.7831223433746075,,1.1974034374422473,1.1974034374422473,3.5922103123267424,3.5922103123267424
SPS1,YDR523C,-0.0909577793815397,0.666070160648323,1473.0,37.6782,0.2064,0.0407,0.0163,0.053,0.0774,0.0387,0.0489,0.0183,0.0733,0.0896,0.0896,0.0244,0.053,0.053,0.0305,0.0428,0.0794,0.057,0.0672,0.0081,0.0367,0.3136,0.2342,0.2322,0.1304,0.1507,0.2729,0.3787,0.2810999999999999,53.0,3.0,25.0,30.0,18.0,0.0,0.0,0.0,0.7910249420372224,1.32715243405552,1.656555288544585,23.87676438244259,0.044,0.038,0.0875763747454175,0.0,0.0,82.96,0.08,0.14,0.03,-0.39,44.85,7.76,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.2673469387755102,-0.6682448979591835,0.1612244897959183,0.1151585714285714,0.0,0.0,0.12,0.447,0.114,0.439,0.15,0.06,2.22,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0,Neutral,0,-0.0160522308985439,0,0,1,0,0,0,0,0,28.0,0.17746165676046385,2.8276767529822515,,0.0,0.0,0.0,0.0
AGE1,YDR524C,-1.18232467298654,0.0004149574556046,1449.0,35.6798,0.2094,0.0476,0.0228,0.0414,0.0373,0.0414,0.0269,0.0414,0.0683,0.0828,0.1035,0.0186,0.0766,0.0373,0.0352,0.0435,0.1408,0.058,0.0393,0.0104,0.0248,0.2878,0.2816,0.207,0.0786999999999999,0.1677,0.3582,0.3539,0.2463999999999999,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.105983193534534,0.675000377485147,0.9740303793424832,27.490524939613813,0.038,0.034,0.1511387163561076,0.0,0.0,80.2,0.08,0.14,0.01,-0.42,43.71,10.03,57,271.0,5.9,37.0,,9.0,0.0,0.0,0.0,3.0,2.0,58.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.4087136929460581,-0.6921809128630706,0.2240663900414937,0.1970390041493777,1.0,0.0,0.201,0.392,0.12,0.488,0.11,0.07,2.27,0.0,0.039,0.33,0.0,0.023,0.0,0.0,0.0,0.13,0.0,0.048,0,Toxic,1,-3.998617820741971,0,0,0,0,0,0,0,0,0.0,0.27992620465108287,8.623535936113575,,1.9163413191363503,1.9163413191363503,2.8745119787045255,2.8745119787045255
SNA2,YDR525W-A,-1.97085750788045,4.93672582898297e-07,240.0,42.9167,0.00225,0.075,0.0125,0.05,0.0375,0.1125,0.05,0.05,0.075,0.025,0.1625,0.0125,0.0375,0.05,0.0,0.0375,0.075,0.0125,0.0375,0.025,0.05,0.4625,0.2125,0.2875,0.0875,0.1125,0.1875,0.55,0.2,1.0,3.0,12.0,12.0,6.0,2.0,0.0,0.0,2.65551718654382,0.947965714668646,0.7725332427643397,25.656182491304723,,,0.0,0.0,0.0,105.41,0.19,0.14,0.02,0.5,38.24,6.5,76,229.0,,76.0,,17.0,0.0,0.0,0.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.6224797468354432,0.6075949367088608,1.161054430379747,0.0,1.0,0.203,0.646,0.0,0.354,0.14,0.1,2.26,0.0,0.0,0.114,0.0,0.0,0.0,0.165,0.0,0.39,0.152,0.089,0,Toxic,1,-12.429333079062763,0,0,0,0,0,0,0,0,15.0,0.0,98.34424107142857,,0.0,0.0,11.569910714285715,11.569910714285715
RBA50,YDR527W,1.0040498591378,0.0012584586933165,1320.0,39.3939,0.4256,0.0455,0.0091,0.1023,0.0909,0.0318,0.0523,0.0227,0.0682,0.1023,0.0864,0.0182,0.0545,0.0409,0.0455,0.0318,0.0659,0.0432,0.0455,0.0136,0.0273,0.2727,0.2136,0.2409,0.1931999999999999,0.1568,0.2455,0.3365,0.35,0.0,0.0,0.0,13.0,6.0,1.0,0.0,0.0,4.36105559275866,0.213655961867887,0.3379626568627146,28.946741993501696,0.086,0.068,0.3181818181818182,0.0,0.0,74.11,0.07,0.17,0.06,-0.81,40.52,4.63,,122.0,9.4,14.0,,4.0,0.0,1.0,0.0,5.0,4.0,58.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.1981776765375854,-1.2406410022779042,0.1526195899772209,0.1102268792710706,1.0,0.0,0.308,0.453,0.075,0.472,0.19,0.05,2.13,0.0,0.005,0.339,0.0,0.002,0.018,0.025,0.0,0.0,0.0,0.062,0,Neutral,0,2.911906278498851,0,0,0,0,0,0,0,0,0.0,0.2581797473597018,4.20724025974026,,4.20724025974026,4.20724025974026,5.259050324675325,5.259050324675325
HLR1,YDR528W,-2.60782302920838,5.25079090825012e-05,1272.0,38.3648,0.4725,0.0401,0.0142,0.0684,0.066,0.0425,0.0189,0.0189,0.0566,0.0802,0.0731,0.0189,0.059,0.0731,0.0401,0.0472,0.1509,0.0613,0.0425,0.0,0.0259,0.2406,0.3019,0.1981,0.1344,0.1462999999999999,0.3513999999999999,0.2996,0.2807,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,4.239657500281496,1.10566373998562,1.073668334195947,25.79966267393976,0.016,0.015,0.4245283018867924,0.0,0.0,64.44,0.07,0.14,0.05,-0.75,68.35,6.72,20,106.0,,52.0,1.0,42.0,0.0,0.0,0.0,2.0,3.0,62.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.5390070921985816,-0.6142955082742317,0.3853427895981087,0.4041113475177307,1.0,0.0,0.449,0.279,0.13,0.591,0.1,0.06,2.52,0.0,0.0,0.184,0.0,0.005,0.095,0.0,0.0,0.0,0.0,0.104,0,Toxic,1,-11.16089652304981,0,0,0,0,0,0,0,0,0.0,0.48176769704268696,45.84304245283019,1.0915010107816712,3.2745030323450135,3.2745030323450135,2.1830020215633423,2.1830020215633423
QCR7,YDR529C,0.0807718004160217,0.729712626902184,384.0,42.4479,0.1643,0.1016,0.0078,0.0547,0.0938,0.0234,0.0234,0.0234,0.0859,0.0703,0.125,0.0156,0.0391,0.0625,0.0391,0.0547,0.0469,0.0312,0.0391,0.0078,0.0469,0.3281,0.1719,0.3359,0.1485,0.1484,0.211,0.4453,0.2968999999999999,7.0,2.0,69.0,66.0,52.0,38.0,28.0,22.0,7.347692192825511,0.353377815188382,0.3593621809840722,31.654319188751057,0.225,0.141,0.0,1.0,0.0,98.04,0.08,0.2,0.25,-0.3,53.19,5.7,46,170.0,10.4,83.0,,,1.0,0.0,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0078740157480314,-0.5810889763779529,0.3464566929133858,0.3122070866141732,0.0,0.0,0.118,0.732,0.0,0.268,0.07,0.11,2.53,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,0.02,0.016,0.063,0,Neutral,0,0.0110534705445587,0,0,0,0,0,0,0,0,71.0,0.0039370078740157,,,0.0,0.0,3.6155970982142858,3.6155970982142858
APA2,YDR530C,0.146669398848271,0.54938905647735,978.0,43.5583,0.2884,0.0491,0.0245,0.0798,0.0644,0.046,0.0368,0.0368,0.0215,0.0859,0.1166,0.0245,0.0521,0.0675,0.046,0.0153,0.0675,0.0583,0.0644,0.0092,0.0307,0.2883,0.2239,0.2546,0.1442,0.138,0.2791,0.362,0.2822,0.0,0.0,0.0,14.0,4.0,2.0,2.0,0.0,4.51787712561816,1.15105017051518,0.9600514310363272,25.626309526977938,0.166,0.12,0.0828220858895705,0.0,0.0,73.41,0.09,0.14,0.07,-0.5,39.18,5.23,32,70.0,13.2,,,,0.0,0.0,0.0,4.0,1.0,57.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0246153846153846,-0.9710633846153846,0.083076923076923,0.0406913846153846,0.0,0.0,0.2,0.265,0.212,0.523,0.22,0.06,2.14,0.0,0.012,0.335,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.022,0,Neutral,0,0.0381516434024876,0,0,0,0,0,0,0,0,0.0,0.053718735252477556,,,1.4196209465381247,1.4196209465381247,5.678483786152499,5.678483786152499
